1494659514,34,2,根室市場,H28.5.21,2.3,5951,,H30.2.21,H30.4.26,H30.9.20,147,H30.4.26,H29.7.17,7.5,3.5,10.2,293,77,44,10.3,7.8,59,66,139,422.7
1494659514,34,2,根室市場,H28.5.21,2.4,5951,,H30.2.21,H30.4.26,H30.10.18,175,H30.4.26,H29.7.17,7.9,3.6,9.3,310,85,57,10.1,5.4,57,43,,
1501270497,54,2,根室市場,2016/08/07,1.6,7049,,H30.2.22,H30.5.8,H30.3.26,-43,H30.5.3,H29.7.24,6.4,3.5,10.2,60,62,20,10.6,5.6,70,109,393,292
1501270497,54,2,釧路市場,H28.8.9,1.9,7049,,H30.2.22,H30.5.8,H30.7.19,72,H30.5.3,H29.7.24,7.2,3.7,20.7,187,85,32,10.8,5.6,54,116,391,446.3
1501270497,54,2,釧路市場,H28.8.9,2.2,7049,,H30.2.22,H30.5.8,H30.10.18,163,H30.5.3,H29.7.24,8.2,3.7,12.9,295,84,43,10.9,6.1,60,41,,
1501556256,42,2,根室市場,2016/07/14,1.7,5625,A,H30.2.21,H30.4.21,H30.3.26,-26,H30.5.1,H29.7.22,6.9,3.4,11.5,55,73,27,10.2,6.3,72,128,146.8,488.6
1501556256,42,2,根室市場,H28.7.14,1.8,5625,,H30.2.21,H30.4.21,H30.5.17,26,H30.5.1,H29.7.22,7.9,3.7,8.2,139,85,35,10.5,4.9,61,149,375,435.1
1501556256,42,2,根室市場,H28.7.14,2,5625,,H30.2.21,H30.4.21,H30.7.19,89,H30.5.1,H29.7.22,8.1,3.6,13.9,156,98,52,10,4.6,62,222,456,308
1501556256,42,2,根室市場,H28.7.14,2.3,5625,,H30.2.21,H30.4.21,H30.10.18,180,H30.5.1,H29.7.22,8,3.7,10.6,190,79,42,10.2,5,68,51,,
1511310022,35,2,根室市場,2016/04/15,1.9,1002,A,H30.2.21,H30.5.10,H30.3.26,-45,H30.5.8,H29.7.29,7.4,3.4,9.3,82,62,24,10.6,5.6,73,134,101.1,490.4
